id,street,street_type,zip,address,latitude,longitude
879,Sanchez,St,94114,"879 Sanchez St, San Francisco, CA 94114, USA",37.755019,-122.429752
1227,Plymouth,Ave,94112,"1227 Plymouth Ave, San Francisco, CA 94112, USA",37.724537,-122.456681
1508,Diamond,St,94131,"1508 Diamond St, San Francisco, CA 94131, USA",37.745343,-122.436064
528,Greenwich,St,94133,"528 Greenwich St, San Francisco, CA 94133, USA",37.802661,-122.408451
97,Valley,St,94110,"97 Valley St, San Francisco, CA 94110, USA",37.7446769,-122.424368
647,2nd,Ave,94118,"647 2nd Ave, San Francisco, CA 94118, USA",37.776516,-122.459986
45,Powers,Ave,94110,"45 Powers Ave, San Francisco, CA 94110, USA",37.745933,-122.418445
1945,Turk,St,94115,"1945 Turk St, San Francisco, CA 94115, USA",37.7793298,-122.4411832
939,Girard,St,94134,"939 Girard St, San Francisco, CA 94134, USA",37.720927,-122.401682
273,Naples,St,94112,"273 Naples St, San Francisco, CA 94112, USA",37.724235,-122.4283
2504,Bush,St,94115,"2504 Bush St, San Francisco, CA 94115, USA",37.786548,-122.438722
1340,7th,Ave,94122,"1340 7th Ave, San Francisco, CA 94122, USA",37.7634466,-122.4641366
722,Hayes,St,94102,"722 Hayes St, San Francisco, CA 94102, USA",37.776449,-122.428442
54,Shotwell,St,94103,"54 Shotwell St, San Francisco, CA 94103, USA",37.7675697,-122.416642
4,Hoffman,Ave,94114,"4 Hoffman Ave, San Francisco, CA 94114, USA",37.7540316,-122.4409083
159,Venus,St,94124,"159 Venus St, San Francisco, CA 94124, USA",37.730627,-122.397652
1520,Green,St,94123,"1520 Green St, San Francisco, CA 94123, USA",37.79772,-122.424333
543,Natoma,St,94103,"543 Natoma St, San Francisco, CA 94103, USA",37.779259,-122.408593
1000,Union,St,94133,"1000 Union St, San Francisco, CA 94133, USA",37.799876,-122.416012
467,Girard,St,94134,"467 Girard St, San Francisco, CA 94134, USA",37.726613,-122.403993
269,Glenview,Dr,94131,"269 Glenview Dr, San Francisco, CA 94131, USA",37.748435,-122.445825
2026,18th,Ave,94116,"2026 18th Ave, San Francisco, CA 94116, USA",37.750016,-122.474793
338,Judah,St,94122,"338 Judah St, San Francisco, CA 94122, USA",37.7622426,-122.4659131
162,Onondaga,Ave,94112,"162 Onondaga Ave, San Francisco, CA 94112, USA",37.722657,-122.440726
1234,Lombard,St,94109,"1234 Lombard St, San Francisco, CA 94109, USA",37.801858,-122.421919
252,Yerba Buena,Ave,94127,"252 Yerba Buena Ave, San Francisco, CA 94127, USA",37.734282,-122.459835
2633,20th,St,94110,"2633 20th St, San Francisco, CA 94110, USA",37.759136,-122.407656
1362,10th,Ave,94122,"1362 10th Ave, San Francisco, CA 94122, USA",37.762794,-122.46697
1432,Haight,St,94117,"1432 Haight St, San Francisco, CA 94117, USA",37.7701327,-122.4460719
2,Rudden,Ave,94112,"2 Rudden Ave, San Francisco, CA 94112, USA",37.724158,-122.440696
1201,Irving,St,94122,"1201 Irving St, San Francisco, CA 94122, USA",37.7638676,-122.470623
266,Dore,St,94103,"266 Dore St, San Francisco, CA 94103, USA",37.7711945,-122.4096372
447,3rd,Ave,94118,"447 3rd Ave, San Francisco, CA 94118, USA",37.78019,-122.461328
4080,26th,St,94131,"4080 26th St, San Francisco, CA 94131, USA",37.748499,-122.43112
572,Teresita,Blvd,94127,"572 Teresita Blvd, San Francisco, CA 94127, USA",37.738232,-122.446578
378,Golden Gate,Ave,94102,"378 Golden Gate Ave, San Francisco, CA 94102, USA",37.7814957,-122.4169322
375,Connecticut,St,94107,"375 Connecticut St, San Francisco, CA 94107, USA",37.7615602,-122.3974035
658,San Jose,Ave,94110,"658 San Jose Ave, San Francisco, CA 94110, USA",37.744945,-122.422589
789,6th,Ave,94118,"789 6th Ave, San Francisco, CA 94118, USA",37.773959,-122.464037
767,41st,Ave,94121,"767 41st Ave, San Francisco, CA 94121, USA",37.774262,-122.501834
300,Wayland,St,94134,"300 Wayland St, San Francisco, CA 94134, USA",37.726053,-122.405307
801,Silver,Ave,94124,"801 Silver Ave, San Francisco, CA 94134, USA",37.72955,-122.418339
1028,Balboa,St,94118,"1028 Balboa St, San Francisco, CA 94118, USA",37.7769698,-122.4699259
686,3rd,Ave,94118,"686 3rd Ave, San Francisco, CA 94118, USA",37.775809,-122.460395
1438,38th,Ave,94122,"1438 38th Ave, San Francisco, CA 94122, USA",37.760064,-122.496989
81,Westwood,Dr,94112,"81 Westwood Dr, San Francisco, CA 94112, USA",37.727176,-122.4593
669,Rhode Island,St,94107,"669 Rhode Island St, San Francisco, CA 94107, USA",37.7613592,-122.4022489
1401,Noe,St,94131,"1401 Noe St, San Francisco, CA 94131, USA",37.746455,-122.431197
1207,Guerrero,St,94110,"1207 Guerrero St, San Francisco, CA 94110, USA",37.7516731,-122.4228063
68,Pierce,St,94117,"68 Pierce St, San Francisco, CA 94117, USA",37.770213,-122.433154
630,Mangels,Ave,94127,"630 Mangels Ave, San Francisco, CA 94127, USA",37.733289,-122.451898
3294,Clay,St,94115,"3294 Clay St, San Francisco, CA 94115, USA",37.789242,-122.446887
228,Andover,St,94110,"228 Andover St, San Francisco, CA 94110, USA",37.740013,-122.416631
430,Somerset,St,94134,"430 Somerset St, San Francisco, CA 94134, USA",37.72602,-122.407643
1825,Larkin,St,94109,"1825 Larkin St, San Francisco, CA 94109, USA",37.794717,-122.42017
3664,19th,St,94110,"3664 19th St, San Francisco, CA 94110, USA",37.760105,-122.425102
103,Steiner,St,94117,"103 Steiner St, San Francisco, CA 94117, USA",37.7700755,-122.4317098
691,8th,Ave,94118,"691 8th Ave, San Francisco, CA 94118, USA",37.775477,-122.466293
158,Randall,St,94131,"158 Randall St, San Francisco, CA 94131, USA",37.739729,-122.4269453
400,Lathrop,Ave,94134,"400 Lathrop Ave, San Francisco, CA 94134, USA",37.7104761,-122.3986025
2926,Kirkham,St,94122,"2926 Kirkham St, San Francisco, CA 94122, USA",37.759397,-122.492419
639,7th,Ave,94118,"639 7th Ave, San Francisco, CA 94118, USA",37.776404,-122.465354
947,Lake,St,94118,"947 Lake St, San Francisco, CA 94118, USA",37.786298,-122.469831
2820,Harrison,St,94110,"2820 Harrison St, San Francisco, CA 94110, USA",37.752217,-122.412198
625,Clayton,St,94117,"625 Clayton St, San Francisco, CA 94117, USA",37.7693583,-122.4485072
128,Faith,St,94110,"128 Faith St, San Francisco, CA 94110, USA",37.744353,-122.406416
237,Church,St,94114,"237 Church St, San Francisco, CA 94114, USA",37.7668984,-122.4289264
298,Gennessee,St,94112,"298 Gennessee St, San Francisco, CA 94112, USA",37.730551,-122.450864
76,Montcalm,St,94110,"76 Montcalm St, San Francisco, CA 94110, USA",37.747031,-122.406369
1344,Minna,St,94103,"1344 Minna St, San Francisco, CA 94103, USA",37.7676036,-122.4192389
1220,Diamond,St,94131,"1220 Diamond St, San Francisco, CA 94131, USA",37.747583,-122.436234
116,Stanyan,St,94118,"116 Stanyan St, San Francisco, CA 94118, USA",37.779583,-122.455305
61,Capistrano,Ave,94112,"61 Capistrano Ave, San Francisco, CA 94112, USA",37.729385,-122.437384
563,18th,Ave,94121,"563 18th Ave, San Francisco, CA 94121, USA",37.777317,-122.47734
937,Valencia,St,94110,"937 Valencia St, San Francisco, CA 94110, USA",37.757856,-122.420911
3850,24th,St,94114,"3850 24th St, San Francisco, CA 94114, USA",37.7516362,-122.4285263
549,Laidley,St,94131,"549 Laidley St, San Francisco, CA 94131, USA",37.735365,-122.431499
40,Maywood,Dr,94127,"40 Maywood Dr, San Francisco, CA 94127, USA",37.735539,-122.46217
2505,19th,St,94110,"2505 19th St, San Francisco, CA 94110, USA",37.7606334,-122.4074622
719,York,St,94110,"719 York St, San Francisco, CA 94110, USA",37.759777,-122.408646
240,Oak,St,94102,"240 Oak St, San Francisco, CA 94102, USA",37.775115,-122.423369
56,Delano,Ave,94112,"56 Delano Ave, San Francisco, CA 94112, USA",37.727117,-122.44043
465,10th,St,94110,"465 10th St, San Francisco, CA 94103, USA",37.7708445,-122.41034
1246,17th,Ave,94122,"1246 17th Ave, San Francisco, CA 94122, USA",37.764641,-122.474725
2248,19th,St,94107,"2248 19th St, San Francisco, CA 94107, USA",37.7607883,-122.4049144
2923,20th,St,94110,"2923 20th St, San Francisco, CA 94110, USA",37.7591643,-122.4102376
175,Harvard,St,94131,"175 Harvard St, San Francisco, CA 94134, USA",37.727485,-122.420739
715,10th,Ave,94118,"715 10th Ave, San Francisco, CA 94118, USA",37.774799,-122.468392
114,Webster,St,94117,"114 Webster St, San Francisco, CA 94117, USA",37.7718028,-122.4287167
100,Jules,Ave,94112,"100 Jules Ave, San Francisco, CA 94112, USA",37.720135,-122.460984
751,14th,Ave,94118,"751 14th Ave, San Francisco, CA 94118, USA",37.773997,-122.472714
3235,Anza,St,94121,"3235 Anza St, San Francisco, CA 94121, USA",37.778233,-122.483121
1515,Quintara,St,94116,"1515 Quintara St, San Francisco, CA 94116, USA",37.7484534,-122.4816331
1523,Underwood,Ave,94124,"1523 Underwood Ave, San Francisco, CA 94124, USA",37.728796,-122.390641
3723,24th,St,94114,"3723 24th St, San Francisco, CA 94114, USA",37.751554,-122.4257
257,Lexington,St,94110,"257 Lexington St, San Francisco, CA 94110, USA",37.759258,-122.420367
179,Douglass,St,94114,"179 Douglass St, San Francisco, CA 94114, USA",37.761105,-122.439061
602,Castro,St,94114,"602 Castro St, San Francisco, CA 94114, USA",37.75903,-122.435159
622,Edna,St,94127,"622 Edna St, San Francisco, CA 94127, USA",37.731999,-122.447035
460,Ellsworth,St,94110,"460 Ellsworth St, San Francisco, CA 94110, USA",37.737543,-122.414876
763,Kansas,St,94107,"763 Kansas St, San Francisco, CA 94107, USA",37.760033,-122.402776
600,Hampshire,St,94110,"600 Hampshire St, San Francisco, CA 94110, USA",37.761664,-122.408437
1725,Monterey,Blvd,94127,"1725 Monterey Blvd, San Francisco, CA 94127, USA",37.732941,-122.467559
174,Concord,St,94112,"174 Concord St, San Francisco, CA 94112, USA",37.711192,-122.442479
1875,9th,Ave,94122,"1875 9th Ave, San Francisco, CA 94122, USA",37.753323,-122.465893
1320,Kearny,St,94133,"1320 Kearny St, San Francisco, CA 94133, USA",37.800214,-122.405698
455,Eureka,St,94114,"455 Eureka St, San Francisco, CA 94114, USA",37.7549762,-122.4377325
1160,Brussels,St,94134,"1160 Brussels St, San Francisco, CA 94134, USA",37.717945,-122.402109
1599,Revere,Ave,94124,"1599 Revere Ave, San Francisco, CA 94124, USA",37.731414,-122.390145
1143,Florida,St,94110,"1143 Florida St, San Francisco, CA 94110, USA",37.753662,-122.409877
195,Eureka,St,94114,"195 Eureka St, San Francisco, CA 94114, USA",37.759291,-122.437983
1507,27th,Ave,94122,"1507 27th Ave, San Francisco, CA 94122, USA",37.759235,-122.485686
1506,34th,Ave,94122,"1506 34th Ave, San Francisco, CA 94122, USA",37.758923,-122.492644
234,Hearst,Ave,94131,"234 Hearst Ave, San Francisco, CA 94131, USA",37.730965,-122.442855
2955,Octavia,St,94123,"2955 Octavia St, San Francisco, CA 94123, USA",37.799558,-122.429539
3620,18th,St,94110,"3620 18th St, San Francisco, CA 94110, USA",37.761787,-122.42443
201,Laidley,St,94131,"201 Laidley St, San Francisco, CA 94131, USA",37.738378,-122.427762
45,Northwood,Dr,94112,"45 Northwood Dr, San Francisco, CA 94112, USA",37.729776,-122.457537
1302,Willard,St,94117,"1302 Willard St, San Francisco, CA 94117, USA",37.765025,-122.454188
1206,Stanyan,St,94117,"1206 Stanyan St, San Francisco, CA 94117, USA",37.7620378,-122.4520744
1427,5th,Ave,94122,"1427 5th Ave, San Francisco, CA 94122, USA",37.761794,-122.462188
170,Elmira,St,94124,"170 Elmira St, San Francisco, CA 94124, USA",37.73498,-122.40391
235,San Leandro,Way,94127,"235 San Leandro Way, San Francisco, CA 94127, USA",37.732572,-122.468446
478,11th,Ave,94118,"478 11th Ave, San Francisco, CA 94118, USA",37.779284,-122.469197
81,Park,St,94110,"81 Holly Park Cir, San Francisco, CA 94110, USA",37.7382301,-122.4194155
956,Sacramento,St,94108,"956 Sacramento St, San Francisco, CA 94108, USA",37.793203,-122.408709
1305,Montgomery,St,94133,"1305 Montgomery St, San Francisco, CA 94133, USA",37.801294,-122.404678
826,Teresita,Blvd,94127,"826 Teresita Blvd, San Francisco, CA 94127, USA",37.7340651,-122.4456725
18,Meda,Ave,94112,"18 Meda Ave, San Francisco, CA 94112, USA",37.723701,-122.441268
1547,Quesada,Ave,94124,"1547 Quesada Ave, San Francisco, CA 94124, USA",37.73155,-122.388834
1626,Broderick,St,94115,"1626 Broderick St, San Francisco, CA 94115, USA",37.785482,-122.441349
315,Douglass,St,94114,"315 Douglass St, San Francisco, CA 94114, USA",37.7586535,-122.4391374
405,Taylor,St,94102,"405 Taylor St, San Francisco, CA 94102, USA",37.786317,-122.411849
65,Norfolk,St,94103,"65 Norfolk St, San Francisco, CA 94103, USA",37.77089,-122.41344
4201,22nd,St,94114,"4201 22nd St, San Francisco, CA 94114, USA",37.754027,-122.438911
528,22nd,Ave,94121,"528 22nd Ave, San Francisco, CA 94121, USA",37.7777201,-122.4813601
864,Treat,St,94110,"864 Treat Ave, San Francisco, CA 94110, USA",37.756298,-122.413662
289,Hermann,St,94117,"289 Hermann St, San Francisco, CA 94117, USA",37.7702744,-122.4299436
525,5th,St,94103,"525 5th St, San Francisco, CA 94107, USA",37.777382,-122.3997922
1086,Innes,Ave,94124,"1086 Innes Ave, San Francisco, CA 94124, USA",37.734178,-122.379065
309,Shields,St,94132,"309 Shields St, San Francisco, CA 94132, USA",37.717743,-122.465568
627,Ellis,St,94109,"627 Ellis St, San Francisco, CA 94109, USA",37.7844045,-122.4166293
25,Congo,St,94131,"25 Congo St, San Francisco, CA 94131, USA",37.729641,-122.442286
134,Hartford,St,94114,"134 Hartford St, San Francisco, CA 94114, USA",37.760304,-122.434154
24,Culebra,Ter,94109,"24 Culebra Terrace, San Francisco, CA 94109, USA",37.8020129,-122.422151
906,Pine,St,94114,"906 Pine St, San Francisco, CA 94108, USA",37.7908922,-122.4108756
3835,23rd,St,94114,"3835 23rd St, San Francisco, CA 94114, USA",37.753067,-122.428377
4245,Lawton,St,94122,"4245 Lawton St, San Francisco, CA 94122, USA",37.7565908,-122.5084695
774,12th,Ave,94118,"774 12th Ave, San Francisco, CA 94118, USA",37.773714,-122.46987
534,Diamond,St,94114,"534 Diamond St, San Francisco, CA 94114, USA",37.753702,-122.436888
940,Shotwell,St,94110,"940 Shotwell St, San Francisco, CA 94110, USA",37.7527762,-122.4152646
15,18th,Ave,94121,"15 18th Ave, San Francisco, CA 94121, USA",37.786627,-122.478012
2539,43rd,Ave,94116,"2539 43rd Ave, San Francisco, CA 94116, USA",37.739275,-122.501547
730,Stanyan,St,94117,"730 Stanyan St, San Francisco, CA 94117, USA",37.7682981,-122.4533724
340,Sanchez,St,94114,"340 Sanchez St, San Francisco, CA 94114, USA",37.7636388,-122.430809
511,Gennessee,St,94127,"511 Gennessee St, San Francisco, CA 94127, USA",37.732582,-122.451432
138,Whitney,St,94131,"138 Whitney St, San Francisco, CA 94131, USA",37.738999,-122.427732
366,Paris,St,94112,"366 Paris St, San Francisco, CA 94112, USA",37.723014,-122.434271
326,Mangels,Ave,94127,"326 Mangels Ave, San Francisco, CA 94127, USA",37.733316,-122.444987
419,35th,Ave,94121,"419 35th Ave, San Francisco, CA 94121, USA",37.781091,-122.495888
118,Ashton,Ave,94112,"118 Ashton Ave, San Francisco, CA 94112, USA",37.720409,-122.461941
18,Ceres,St,94124,"18 Ceres St, San Francisco, CA 94124, USA",37.730746,-122.394357
728,Hayes,St,94102,"728 Hayes St, San Francisco, CA 94102, USA",37.776367,-122.428515
120,Ellsworth,St,94110,"120 Ellsworth St, San Francisco, CA 94110, USA",37.741129,-122.414674
2650,Folsom,St,94110,"2650 Folsom St, San Francisco, CA 94110, USA",37.7548624,-122.4143831
485,39th,Ave,94121,"485 39th Ave, San Francisco, CA 94121, USA",37.779807,-122.500032
1800,Stockton,St,94133,"1800 Stockton St, San Francisco, CA 94133, USA",37.802461,-122.409355
354,Victoria,St,94132,"354 Victoria St, San Francisco, CA 94132, USA",37.717133,-122.465056
1257,Green,St,94109,"1257 Green St, San Francisco, CA 94109, USA",37.797949,-122.419758
176,Page,St,94102,"176 Page St, San Francisco, CA 94102, USA",37.77419,-122.423642
877,De Haro,St,94107,"877 De Haro St, San Francisco, CA 94107, USA",37.758763,-122.400708
1115,Mendell,St,94124,"1115 Mendell St, San Francisco, CA 94124, USA",37.736142,-122.388666
912,Clayton,St,94117,"912 Clayton St, San Francisco, CA 94117, USA",37.764953,-122.447298
188,Beaumont,Ave,94118,"188 Beaumont Ave, San Francisco, CA 94118, USA",37.778107,-122.45414
232,8th,Ave,94118,"232 8th Ave, San Francisco, CA 94118, USA",37.78416,-122.466329
1808,Turk,St,94115,"1808 Turk St, San Francisco, CA 94115, USA",37.779791,-122.439258
37,Moulton,St,94123,"37 Moulton St, San Francisco, CA 94123, USA",37.799623,-122.433321
1503,11th,Ave,94122,"1503 11th Ave, San Francisco, CA 94122, USA",37.759997,-122.468353
80,9th,St,94103,"80 9th St, San Francisco, CA 94103, USA",37.776278,-122.415073
590,Clipper,St,94114,"590 Clipper St, San Francisco, CA 94114, USA",37.74882,-122.43802
957,Hampshire,St,94110,"957 Hampshire St, San Francisco, CA 94110, USA",37.756785,-122.407389
693,Wisconsin,St,94107,"693 Wisconsin St, San Francisco, CA 94107, USA",37.758707,-122.39876
2880,Harrison,St,94110,"2880 Harrison St, San Francisco, CA 94110, USA",37.751396,-122.41212
4037,24th,St,94114,"4037 24th St, San Francisco, CA 94114, USA",37.7513927,-122.4327647
1430,Quesada,Ave,94124,"1430 Quesada Ave, San Francisco, CA 94124, USA",37.730721,-122.386293
61,Rudden,Ave,94112,"61 Rudden Ave, San Francisco, CA 94112, USA",37.724183,-122.441831
3212,Broderick,St,94123,"3212 Broderick St, San Francisco, CA 94123, USA",37.800062,-122.444291
61,Kissling,St,94103,"61 Kissling St, San Francisco, CA 94103, USA",37.7730225,-122.4145219
106,Drake,St,94112,"106 Drake St, San Francisco, CA 94112, USA",37.709707,-122.436798
415,Campbell,Ave,94134,"415 Campbell Ave, San Francisco, CA 94134, USA",37.714366,-122.404333
391,Day,St,94131,"391 Day St, San Francisco, CA 94131, USA",37.742428,-122.430814
939,Hampshire,St,94110,"939 Hampshire St, San Francisco, CA 94110, USA",37.757058,-122.407415
443,Foerster,St,94127,"443 Foerster St, San Francisco, CA 94127, USA",37.732195,-122.449146
2918,Webster,St,94123,"2918 Webster St, San Francisco, CA 94123, USA",37.7976068,-122.4338945
254,Day,St,94131,"254 Day St, San Francisco, CA 94131, USA",37.743068,-122.427851
19,Cumberland,St,94110,"19 Cumberland St, San Francisco, CA 94110, USA",37.758889,-122.424089
1640,Broderick,St,94115,"1640 Broderick St, San Francisco, CA 94115, USA",37.7856765,-122.441664
1155,Page,St,94117,"1155 Page St, San Francisco, CA 94117, USA",37.7718563,-122.4400289
4100,24th,St,,"4100 24th St, San Francisco, CA 94114, USA",37.751437,-122.43438
290,Page,St,94102,"290 Page St, San Francisco, CA 94102, USA",37.773877,-122.425476
180,Westgate,Dr,94127,"180 Westgate Dr, San Francisco, CA 94127, USA",37.729575,-122.464549
397,Moscow,St,94112,"397 Moscow St, San Francisco, CA 94112, USA",37.721264,-122.427341
1863,8th,Ave,94122,"1863 8th Ave, San Francisco, CA 94122, USA",37.753576,-122.464838
148,Girard,St,94134,"148 Girard St, San Francisco, CA 94134, USA",37.730266,-122.406123
1385,Hampshire,St,94110,"1385 Hampshire St, San Francisco, CA 94110, USA",37.75025,-122.406795
1,Northwood,Dr,94112,"1 Northwood Dr, San Francisco, CA 94112, USA",37.729583,-122.457167
428,27th,St,94131,"428 27th St, San Francisco, CA 94131, USA",37.746962,-122.429956
2400,Divisadero,St,94115,"2400 Divisadero St, San Francisco, CA 94115, USA",37.791887,-122.441014
106,Nevada,St,94110,"106 Nevada St, San Francisco, CA 94110, USA",37.741132,-122.411508
1179,Hampshire,St,94110,"1179 Hampshire St, San Francisco, CA 94110, USA",37.753319,-122.407053
